,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
20,0,"((0, 'b'), 9.513606609146567)","((1, 'l'), 8.064331564837408)","((2, 'a'), 3.319343705223634)","((3, 's'), 6.938773121642719)","((4, 'l'), 8.916078160152017)","((5, 'a'), 3.5831880102549496)","((6, 's'), 6.063111346551648)","((7, '<END>'), 1.5111085300660583)","((8, '<MASK>'), 1.0)","((9, '<MASK>'), 1.0)","((10, '<MASK>'), 1.0)","((11, '<MASK>'), 1.0)","((12, '<MASK>'), 1.0)","((13, '<MASK>'), 1.0)","((14, '<MASK>'), 1.0)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
21,0,"((0, 'd'), 8.573674208236804)","((1, 'r'), 15.780949167765343)","((2, 'a'), 2.8892570003962343)","((3, 'n'), 3.609202077118728)","((4, 'r'), 9.340256081478898)","((5, 'a'), 4.309595692752299)","((6, 'n'), 8.001380363627613)","((7, '<END>'), 3.291786751705797)","((8, '<MASK>'), 1.0)","((9, '<MASK>'), 1.0)","((10, '<MASK>'), 1.0)","((11, '<MASK>'), 1.0)","((12, '<MASK>'), 1.0)","((13, '<MASK>'), 1.0)","((14, '<MASK>'), 1.0)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
22,0,"((0, 's'), 5.270053514432107)","((1, 'm'), 23.550765749832074)","((2, 'a'), 3.1715787995447613)","((3, 't'), 4.672144369074859)","((4, 'm'), 35.27273334750961)","((5, 'a'), 3.538225071059817)","((6, 't'), 2.9774587894515006)","((7, '<END>'), 2.37452283388971)","((8, '<MASK>'), 1.0)","((9, '<MASK>'), 1.0)","((10, '<MASK>'), 1.0)","((11, '<MASK>'), 1.0)","((12, '<MASK>'), 1.0)","((13, '<MASK>'), 1.0)","((14, '<MASK>'), 1.0)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
23,0,"((0, 'b'), 5.250604294659594)","((1, 'l'), 7.518723001541641)","((2, 'a'), 4.5420569483387085)","((3, 'f'), 19.104357196445743)","((4, 'l'), 8.84407936263296)","((5, 'a'), 4.691157670063898)","((6, 'f'), 33.802558782503205)","((7, '<END>'), 9.403598535551716)","((8, '<MASK>'), 1.0)","((9, '<MASK>'), 1.0)","((10, '<MASK>'), 1.0)","((11, '<MASK>'), 1.0)","((12, '<MASK>'), 1.0)","((13, '<MASK>'), 1.0)","((14, '<MASK>'), 1.0)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
24,0,"((0, 'd'), 6.263124398137462)","((1, 'r'), 21.657356020839007)","((2, 'o'), 4.323688913374882)","((3, 'f'), 12.845019527962577)","((4, 'r'), 15.858689923073115)","((5, 'o'), 4.449197500037665)","((6, 'f'), 14.384290880208052)","((7, '<END>'), 5.080619983645472)","((8, '<MASK>'), 1.0)","((9, '<MASK>'), 1.0)","((10, '<MASK>'), 1.0)","((11, '<MASK>'), 1.0)","((12, '<MASK>'), 1.0)","((13, '<MASK>'), 1.0)","((14, '<MASK>'), 1.0)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
25,0,"((0, 's'), 5.22194250272574)","((1, 'l'), 11.1872273926088)","((2, 'a'), 3.8270646936297275)","((3, 'n'), 9.251325295663822)","((4, 'l'), 8.587519774986834)","((5, 'a'), 6.639290296438151)","((6, 'n'), 5.516787173446986)","((7, '<END>'), 7.0152402650133325)","((8, '<MASK>'), 1.0)","((9, '<MASK>'), 1.0)","((10, '<MASK>'), 1.0)","((11, '<MASK>'), 1.0)","((12, '<MASK>'), 1.0)","((13, '<MASK>'), 1.0)","((14, '<MASK>'), 1.0)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
26,0,"((0, 'k'), 11.300417178778302)","((1, 'r'), 10.296161283346857)","((2, 'a'), 3.411526568512417)","((3, 'g'), 7.235445237727614)","((4, 'r'), 7.617441456095419)","((5, 'a'), 4.5274973555686095)","((6, 'g'), 35.908822516109645)","((7, '<END>'), 4.836479394839074)","((8, '<MASK>'), 1.0)","((9, '<MASK>'), 1.0)","((10, '<MASK>'), 1.0)","((11, '<MASK>'), 1.0)","((12, '<MASK>'), 1.0)","((13, '<MASK>'), 1.0)","((14, '<MASK>'), 1.0)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
27,0,"((0, 's'), 8.239510722567063)","((1, 'm'), 38.45664597806378)","((2, 'o'), 4.577944595069392)","((3, 'l'), 6.349814427188435)","((4, 'm'), 23.242163239930207)","((5, 'o'), 5.328978049511433)","((6, 'l'), 6.599057544761004)","((7, '<END>'), 2.6541742475070134)","((8, '<MASK>'), 1.0)","((9, '<MASK>'), 1.0)","((10, '<MASK>'), 1.0)","((11, '<MASK>'), 1.0)","((12, '<MASK>'), 1.0)","((13, '<MASK>'), 1.0)","((14, '<MASK>'), 1.0)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
28,0,"((0, 'g'), 13.47254724503698)","((1, 'r'), 7.695733793694013)","((2, 'e'), 2.5799392729710724)","((3, 'f'), 16.77488102337445)","((4, 'r'), 7.330653924049317)","((5, 'e'), 2.106627793609418)","((6, 'f'), 78.62223458732555)","((7, '<END>'), 2.6633069976574686)","((8, '<MASK>'), 1.0)","((9, '<MASK>'), 1.0)","((10, '<MASK>'), 1.0)","((11, '<MASK>'), 1.0)","((12, '<MASK>'), 1.0)","((13, '<MASK>'), 1.0)","((14, '<MASK>'), 1.0)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
29,0,"((0, 'f'), 8.354152983126596)","((1, 'l'), 15.259253617407348)","((2, 'a'), 3.3993890378971434)","((3, 'm'), 11.086801533229437)","((4, 'l'), 18.579024828497815)","((5, 'a'), 4.583419216038065)","((6, 'm'), 15.068422027152675)","((7, '<END>'), 3.833955189337523)","((8, '<MASK>'), 1.0)","((9, '<MASK>'), 1.0)","((10, '<MASK>'), 1.0)","((11, '<MASK>'), 1.0)","((12, '<MASK>'), 1.0)","((13, '<MASK>'), 1.0)","((14, '<MASK>'), 1.0)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
30,0,"((0, 'p'), 5.508191989913596)","((1, 'l'), 7.7977066883367625)","((2, 'o'), 2.7856421524636)","((3, 'n'), 7.751604442353139)","((4, 'l'), 20.808681857116763)","((5, 'o'), 8.459358635378015)","((6, 'n'), 10.652780821947829)","((7, '<END>'), 4.090639667086128)","((8, '<MASK>'), 1.0)","((9, '<MASK>'), 1.0)","((10, '<MASK>'), 1.0)","((11, '<MASK>'), 1.0)","((12, '<MASK>'), 1.0)","((13, '<MASK>'), 1.0)","((14, '<MASK>'), 1.0)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
31,0,"((0, 's'), 5.531361676263905)","((1, 'l'), 9.79694009507851)","((2, 'o'), 3.568887663927804)","((3, 'd'), 11.119067553544951)","((4, 'l'), 15.65731083096945)","((5, 'o'), 4.497760550467677)","((6, 'd'), 9.351385621480478)","((7, '<END>'), 1.4490831046466681)","((8, '<MASK>'), 1.0)","((9, '<MASK>'), 1.0)","((10, '<MASK>'), 1.0)","((11, '<MASK>'), 1.0)","((12, '<MASK>'), 1.0)","((13, '<MASK>'), 1.0)","((14, '<MASK>'), 1.0)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
32,0,"((0, 'k'), 26.419901462282034)","((1, 'l'), 13.404469861980427)","((2, 'e'), 3.06535579088326)","((3, 'n'), 4.3224472399101)","((4, 'l'), 23.902848056764622)","((5, 'e'), 2.5940419693389303)","((6, 'n'), 4.166836036259687)","((7, '<END>'), 2.9031269686973142)","((8, '<MASK>'), 1.0)","((9, '<MASK>'), 1.0)","((10, '<MASK>'), 1.0)","((11, '<MASK>'), 1.0)","((12, '<MASK>'), 1.0)","((13, '<MASK>'), 1.0)","((14, '<MASK>'), 1.0)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
33,0,"((0, 's'), 6.196987255605988)","((1, 'n'), 36.583880717359165)","((2, 'a'), 2.9331883824335456)","((3, 'd'), 6.40835280131738)","((4, 'n'), 12.510031965766776)","((5, 'a'), 4.814307398523936)","((6, 'd'), 6.6531558527410155)","((7, '<END>'), 2.80692946355479)","((8, '<MASK>'), 1.0)","((9, '<MASK>'), 1.0)","((10, '<MASK>'), 1.0)","((11, '<MASK>'), 1.0)","((12, '<MASK>'), 1.0)","((13, '<MASK>'), 1.0)","((14, '<MASK>'), 1.0)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
34,0,"((0, 'f'), 12.260162861892853)","((1, 'r'), 6.643922110442329)","((2, 'e'), 3.1545560109510182)","((3, 'b'), 17.596668326640586)","((4, 'r'), 5.534101937134484)","((5, 'e'), 2.342645354857236)","((6, 'b'), 27.117177190091777)","((7, '<END>'), 4.059695059245367)","((8, '<MASK>'), 1.0)","((9, '<MASK>'), 1.0)","((10, '<MASK>'), 1.0)","((11, '<MASK>'), 1.0)","((12, '<MASK>'), 1.0)","((13, '<MASK>'), 1.0)","((14, '<MASK>'), 1.0)","((15, '<MASK>'), 1.0)","((16, '<MASK>'), 1.0)","((17, '<MASK>'), 1.0)","((18, '<MASK>'), 1.0)","((19, '<MASK>'), 1.0)"
